County,State,Hazard Score,Wildfire,Volcano,Tornado,Snowfall,Landslide,Hurricane,Earthquake,Drought,Heatwave,Avalanche,Flood
victoria county,TX,11,Low,None,Medium,Low,Low,Medium,Low,None,Medium,None,Low
walker county,TX,12,Medium,None,Low,Low,Low,Low,Low,None,High,None,Medium
waller county,TX,15,Low,None,Medium,Low,Low,High,Low,None,High,None,High
ward county,TX,7,Low,None,Low,Low,Low,None,Low,None,Low,None,Low
washington county,TX,10,Low,None,Medium,Low,Low,Medium,Low,None,Low,None,Low
webb county,TX,10,Low,None,Low,Low,Low,Medium,Low,None,Medium,None,Low
wharton county,TX,13,Low,None,High,Low,Low,Medium,Low,None,High,None,Low
wheeler county,TX,12,High,None,High,Low,Low,None,Low,None,Medium,None,Low
wichita county,TX,11,Low,None,High,Low,Low,None,Low,None,Low,None,High
wilbarger county,TX,10,Low,None,High,Low,Low,None,Low,None,Medium,None,Low
willacy county,TX,11,Low,None,Low,Low,Low,High,Low,None,Medium,None,Low
williamson county,TX,14,Low,None,High,Low,Medium,Low,Low,None,Medium,None,High
wilson county,TX,12,Low,None,Low,Low,Low,Low,Low,None,High,None,High
winkler county,TX,8,Low,None,Low,Low,Low,None,Low,None,Medium,None,Low
wise county,TX,13,Medium,None,High,Low,Low,Low,Low,None,High,None,Low
wood county,TX,13,High,None,High,Low,Low,Low,Low,None,Medium,None,Low
yoakum county,TX,10,Low,None,Medium,Low,Low,None,Low,None,High,None,Low
young county,TX,12,Medium,None,High,Low,Low,None,Low,None,Medium,None,Medium
zapata county,TX,11,Low,None,Low,Low,Low,Medium,Low,None,High,None,Low
zavala county,TX,9,Low,None,Low,Low,Low,Low,Low,None,Medium,None,Low
beaver county,UT,12,High,None,Low,Medium,Low,None,Medium,None,Low,Low,Low
box elder county,UT,12,Low,None,Low,Medium,Low,None,Medium,None,Medium,Medium,Low
cache county,UT,15,Medium,None,Low,High,Low,None,Medium,None,High,Medium,Low
carbon county,UT,10,Medium,None,Low,Medium,Low,None,Medium,None,Low,None,Low
daggett county,UT,13,Medium,None,Low,Medium,Medium,None,Medium,None,High,None,Low
davis county,UT,14,Low,None,Low,High,Low,None,Medium,None,Medium,Medium,Medium
duchesne county,UT,14,Medium,None,Low,Medium,Low,None,Medium,None,High,Medium,Low
emery county,UT,13,Low,None,Low,Medium,Medium,None,Medium,None,High,Low,Low
garfield county,UT,13,Medium,Low,Low,Medium,Medium,None,Medium,None,Low,Low,Low
grand county,UT,12,Medium,None,Low,Medium,Medium,None,Medium,None,Medium,None,Low
iron county,UT,13,High,None,Low,High,Low,None,Medium,None,Low,Low,Low
juab county,UT,14,High,None,None,Medium,Low,None,Medium,None,High,Medium,Low
kane county,UT,13,High,None,None,Medium,Low,None,Medium,None,High,Low,Low
millard county,UT,14,Medium,Low,Low,Medium,Low,None,Medium,None,High,Low,Low
morgan county,UT,17,High,None,Low,High,Medium,None,Medium,None,High,Medium,Low
piute county,UT,15,High,None,Low,Medium,Medium,None,Medium,None,High,Low,Low
rich county,UT,17,High,None,Low,High,Medium,None,Medium,None,High,Medium,Low
salt lake county,UT,17,Medium,None,Low,High,Low,None,Medium,None,Medium,High,High
san juan county,UT,10,Medium,None,None,Medium,Low,None,Low,None,High,None,Low
sanpete county,UT,15,High,None,Low,Medium,Low,None,Medium,None,High,Medium,Low
sevier county,UT,16,High,None,Low,Medium,Medium,None,Medium,None,High,Low,Medium
summit county,UT,14,Medium,None,None,High,Low,None,Medium,None,Low,High,Medium
tooele county,UT,10,Low,None,Low,Medium,Low,None,Medium,None,Medium,None,Low
uintah county,UT,12,Medium,None,Low,Medium,Low,None,Medium,None,High,None,Low
utah county,UT,16,High,None,Low,High,Low,None,Medium,None,High,Medium,Low
wasatch county,UT,17,Medium,None,None,High,Low,None,Medium,None,High,High,High
washington county,UT,13,High,None,Low,Medium,Low,None,Medium,None,Low,Low,Medium
wayne county,UT,12,Low,None,Low,Medium,Medium,None,Medium,None,Medium,Low,Low
weber county,UT,15,Medium,None,Low,High,Low,None,Medium,None,Medium,Medium,Medium
accomack county,VA,12,Low,None,Low,Low,Low,High,Low,None,Low,None,High
albemarle county,VA,14,Low,None,Low,Medium,High,Medium,Low,None,Medium,None,Medium
alexandria city,VA,17,Low,None,Medium,Medium,Medium,High,Low,None,High,None,High
alleghany county,VA,11,Low,None,None,Medium,High,None,Low,None,Medium,None,Medium
amelia county,VA,13,Medium,None,Low,Medium,Low,Medium,Medium,None,Medium,None,Low
amherst county,VA,14,Low,None,Low,Medium,High,Medium,Low,None,Medium,None,Medium
appomattox county,VA,14,Low,None,Low,Medium,High,Medium,Low,None,Medium,None,Medium
arlington county,VA,14,Low,None,None,Medium,Low,High,Low,None,High,None,High
augusta county,VA,13,Low,None,Low,Medium,High,Low,Low,None,Medium,None,Medium
bath county,VA,11,Low,None,None,Medium,High,Low,Low,None,Medium,None,Low
bedford county,VA,14,Low,None,Low,Medium,High,Medium,Low,None,Medium,None,Medium
bland county,VA,11,Low,None,None,Medium,High,None,Low,None,High,None,Low
botetourt county,VA,14,Low,None,Low,Medium,High,Medium,Low,None,Medium,None,Medium
bristol city,VA,16,Low,None,High,Medium,High,None,Medium,None,Medium,None,High
brunswick county,VA,13,Medium,None,Medium,Low,Low,High,Low,None,Medium,None,Low
buchanan county,VA,13,Low,None,None,Medium,High,Low,Low,None,High,None,Medium
buckingham county,VA,15,Low,None,Low,Medium,High,Medium,Medium,None,Medium,None,Medium
buena vista city,VA,11,Low,None,None,Medium,High,None,Low,None,Low,None,High
campbell county,VA,14,Low,None,Low,Medium,High,Medium,Low,None,Low,None,High
caroline county,VA,13,Low,None,Low,Medium,Medium,Medium,Low,None,Medium,None,Medium
carroll county,VA,11,Low,None,Low,Medium,High,Low,Low,None,Low,None,Low
charles city county,VA,12,Low,None,Medium,Low,Low,High,Low,None,Low,None,Medium
charlotte county,VA,10,Low,None,Low,Low,Low,Medium,Low,None,Medium,None,Low
charlottesville city,VA,15,Low,None,None,Medium,High,High,Low,None,Medium,None,High
chesapeake city,VA,13,Low,None,Medium,Low,Low,High,Low,None,Low,None,High
chesterfield county,VA,12,Low,None,Medium,Low,Medium,Medium,Low,None,Low,None,Medium
clarke county,VA,16,Low,None,Medium,Medium,High,Medium,Low,None,Medium,None,High
colonial heights city,VA,9,Low,None,None,Low,Medium,None,Low,None,Low,None,High
covington city,VA,13,Low,None,None,Medium,High,None,Low,None,High,None,High
craig county,VA,11,Low,None,None,Medium,High,None,Low,None,High,None,Low
culpeper county,VA,13,Low,None,Medium,Medium,Medium,Medium,Low,None,Medium,None,Low
cumberland county,VA,12,Low,None,Low,Medium,Low,Medium,Medium,None,Low,None,Medium
danville city,VA,14,Low,None,High,Low,High,None,Low,None,Medium,None,High
dickenson county,VA,11,Low,None,None,Medium,High,None,Low,None,High,None,Low
dinwiddie county,VA,10,Low,None,Low,Low,Low,Medium,Low,None,Medium,None,Low
emporia city,VA,13,Low,None,None,Low,Low,High,Low,None,High,None,High
essex county,VA,13,Low,None,Low,Medium,Low,High,Low,None,Low,None,High
fairfax city,VA,13,Low,None,High,Medium,Low,None,Low,None,Medium,None,High
fairfax county,VA,14,Low,None,High,Medium,Low,Medium,Low,None,Medium,None,Medium
falls church city,VA,12,Low,None,None,Medium,Low,High,Low,None,Medium,None,Medium
fauquier county,VA,14,Low,None,Medium,Medium,High,Medium,Low,None,Medium,None,Low
floyd county,VA,12,Low,None,Low,Medium,High,Low,Low,None,Medium,None,Low
fluvanna county,VA,15,low,None,Low,Medium,Medium,Medium,Medium,None,Medium,None,High
franklin city,VA,12,Low,None,High,Low,Low,None,Low,None,Medium,None,High
franklin county,VA,14,Low,None,Low,Medium,High,Medium,Low,None,Medium,None,Medium
frederick county,VA,15,Medium,None,Medium,Medium,High,Medium,Low,None,Medium,None,Low
fredericksburg city,VA,17,Low,None,High,Medium,Medium,High,Low,None,Medium,None,High
galax city,VA,13,Low,None,None,Medium,High,None,Low,None,High,None,High
giles county,VA,11,Low,None,None,Medium,High,None,Low,None,Medium,None,Medium
gloucester county,VA,15,Low,None,Medium,Low,Low,High,Low,None,High,None,High
goochland county,VA,14,Low,None,Medium,Medium,Low,Medium,Medium,None,Low,None,High
grayson county,VA,11,Low,None,Low,Medium,High,None,Low,None,Medium,None,Low
greene county,VA,14,Low,None,High,Medium,High,Medium,Low,None,Low,None,Low
greensville county,VA,12,Low,None,Medium,Low,Low,Medium,Low,None,High,None,Low
halifax county,VA,12,Low,None,Low,Low,Medium,Medium,Low,None,Medium,None,Medium
hampton city,VA,13,Low,None,High,Low,Low,Medium,Low,None,Low,None,High
hanover county,VA,12,Low,None,Low,Medium,Low,Medium,Low,None,Low,None,High
harrisonburg city,VA,15,Low,None,None,Medium,High,High,Low,None,Medium,None,High
henrico county,VA,14,Low,None,Medium,Medium,Medium,Medium,Low,None,Low,None,High
henry county,VA,14,Low,None,Low,Low,High,Medium,Low,None,Medium,None,High
highland county,VA,12,Low,None,Low,Medium,High,Low,Low,None,Medium,None,Low
hopewell city,VA,15,Low,None,High,Low,High,High,Low,None,Low,None,Medium
isle of wight county,VA,11,Low,None,Low,Low,Low,Medium,Low,None,Low,None,High
james city county,VA,12,Low,None,Low,Low,Low,High,Low,None,Low,None,High
king and queen county,VA,12,Low,None,Low,Medium,Low,Medium,Low,None,Low,None,High
king george county,VA,12,Low,None,Medium,Medium,Low,Medium,Low,None,Medium,None,Low
king william county,VA,13,Low,None,Low,Medium,Low,High,Low,None,Low,None,High
lancaster county,VA,14,Low,None,Medium,Low,Low,High,Low,None,Medium,None,High
lee county,VA,15,Medium,None,Low,Medium,High,None,Medium,None,High,None,Medium
lexington city,VA,11,Low,None,None,Medium,Low,None,Low,None,High,None,High
loudoun county,VA,15,Low,None,Medium,Medium,Medium,Medium,Low,None,Medium,None,High
louisa county,VA,13,Low,None,Low,Medium,Low,Medium,Medium,None,High,None,Low
lunenburg county,VA,11,Medium,None,Low,Low,Low,Medium,Low,None,Medium,None,Low
lynchburg city,VA,14,Low,None,None,Medium,High,Medium,Low,None,Medium,None,High
madison county,VA,13,Low,None,Medium,Medium,High,Medium,Low,None,Low,None,Low
manassas city,VA,16,Low,None,High,Medium,Low,High,Low,None,Medium,None,High
manassas park city,VA,9,Low,None,None,Medium,Low,None,Low,None,Medium,None,Medium
martinsville city,VA,18,Low,None,High,Low,High,High,Low,None,High,None,High
mathews county,VA,11,Low,None,None,Low,Low,High,Low,None,Low,None,High
mecklenburg county,VA,12,Low,None,Low,Low,Medium,Medium,Low,None,Medium,None,Medium
middlesex county,VA,12,Low,None,High,Low,Low,High,Low,None,Low,None,Low
montgomery county,VA,12,Low,None,Low,Medium,High,None,Low,None,Low,None,High
nelson county,VA,13,Low,None,Low,Medium,High,Medium,Low,None,Low,None,Medium
new kent county,VA,11,Low,None,Low,Low,Low,High,Low,None,Low,None,Medium
newport news city,VA,14,Low,None,High,Low,Low,High,Low,None,Low,None,High
norfolk city,VA,14,Low,None,High,Low,Low,High,Low,None,Low,None,High
northampton county,VA,14,Low,None,Medium,Low,Low,High,Low,None,Medium,None,High
northumberland county,VA,13,Low,None,Medium,Low,Low,High,Low,None,Medium,None,Medium
norton city,VA,12,Low,None,None,Medium,High,None,Low,None,Medium,None,High
nottoway county,VA,12,Low,None,High,Low,Low,Medium,Low,None,Medium,None,Low
orange county,VA,14,Low,None,Medium,Medium,High,Medium,Low,None,Medium,None,Low
page county,VA,14,Low,None,Low,Medium,High,Medium,Low,None,High,None,Low
patrick county,VA,12,Low,None,Low,Low,High,Medium,Low,None,Medium,None,Low
petersburg city,VA,14,Low,None,High,Low,Low,High,Low,None,Low,None,High
pittsylvania county,VA,13,Low,None,Low,Low,High,Medium,Low,None,Medium,None,Medium
poquoson city,VA,11,Low,None,High,Low,Low,None,Low,None,Low,None,High
portsmouth city,VA,14,Low,None,High,Low,Low,High,Low,None,Low,None,High
powhatan county,VA,12,Low,None,Low,Medium,Low,Medium,Medium,None,Low,None,Medium
prince edward county,VA,12,Low,None,Low,Low,Medium,Medium,Low,None,Medium,None,Medium
prince george county,VA,11,Low,None,Low,Low,Low,High,Low,None,Low,None,Medium
prince william county,VA,13,Low,None,Low,Medium,Medium,Medium,Low,None,Medium,None,Medium
pulaski county,VA,11,Low,None,None,Medium,High,None,Low,None,Medium,None,Medium
radford city,VA,12,Low,None,None,Medium,High,None,Low,None,Medium,None,High
rappahannock county,VA,14,Low,None,Low,Medium,High,High,Low,None,Medium,None,Low
richmond city,VA,16,Low,None,High,Medium,Medium,High,Low,None,Low,None,High
richmond county,VA,16,Low,None,High,Medium,Low,High,Low,None,Medium,None,High
roanoke city,VA,16,Low,None,Low,Medium,High,High,Low,None,Medium,None,High
roanoke county,VA,14,Low,None,Low,Medium,High,Low,Low,None,Medium,None,High
rockbridge county,VA,16,Low,None,Low,Medium,High,Medium,Low,None,High,None,High
rockingham county,VA,14,Low,None,Low,Medium,High,Medium,Low,None,Low,None,High
russell county,VA,12,Low,None,Low,Medium,High,None,Medium,None,Medium,None,Low
salem city,VA,12,Low,None,None,Medium,High,None,Low,None,Medium,None,High
scott county,VA,13,Low,None,Low,Medium,High,None,Medium,None,Medium,None,Medium
shenandoah county,VA,14,Low,None,Low,Medium,High,Medium,Low,None,Medium,None,Medium
smyth county,VA,14,Low,None,Low,Medium,High,Low,Low,None,High,None,Medium
southampton county,VA,12,Low,None,Low,Low,Low,Medium,Low,None,Medium,None,High
spotsylvania county,VA,10,Low,None,Low,Medium,Low,Low,Low,None,Medium,None,Low
stafford county,VA,14,Low,None,Medium,Medium,Medium,Medium,Low,None,Medium,None,Medium
staunton city,VA,9,Low,None,None,Medium,Low,None,Low,None,Medium,None,Medium
suffolk city,VA,11,Low,None,Medium,Low,Low,Medium,Low,None,Low,None,Medium
surry county,VA,10,Low,None,Low,Low,Low,High,Low,None,Low,None,Low
sussex county,VA,11,Low,None,Low,Low,Low,Medium,Low,None,Low,None,High
tazewell county,VA,13,Low,None,None,Medium,High,Low,Low,None,High,None,Medium
virginia beach city,VA,13,Low,None,Medium,Low,Low,High,Low,None,Low,None,High
warren county,VA,14,Low,None,Low,Medium,High,Medium,Low,None,Low,None,High
washington county,VA,12,Low,None,Low,Medium,High,Low,Medium,None,Low,None,Low
waynesboro city,VA,15,Low,None,High,Medium,High,None,Low,None,Medium,None,High
westmoreland county,VA,12,Low,None,Low,Medium,Low,Medium,Low,None,Medium,None,Medium
williamsburg city,VA,9,Low,None,None,Low,Low,High,Low,None,Low,None,Low
winchester city,VA,14,Low,None,High,Medium,Medium,None,Low,None,Medium,None,High
wise county,VA,13,Low,None,Low,Medium,High,None,Low,None,High,None,Medium
wythe county,VA,12,Low,None,None,Medium,High,None,Low,None,High,None,Medium
york county,VA,14,Low,None,High,Low,Low,High,Low,None,Low,None,High
addison county,VT,13,Low,None,Low,High,Medium,Low,Medium,None,Medium,None,Low
bennington county,VT,14,Low,None,Low,High,Medium,Medium,Low,None,Medium,None,Medium
caledonia county,VT,10,Low,None,None,High,Medium,Low,Low,None,Low,None,Low
chittenden county,VT,13,Low,None,Low,High,Medium,Low,Medium,None,Low,None,Medium
essex county,VT,10,Low,None,Low,High,Low,Low,Low,None,Low,None,Low
franklin county,VT,12,Low,None,Low,High,Medium,None,Medium,None,Medium,None,Low
grand isle county,VT,10,Low,None,None,High,Low,None,Medium,None,Medium,None,Low
lamoille county,VT,11,Low,None,Low,High,Medium,None,Low,None,Low,None,Medium
orange county,VT,12,Low,None,Low,High,Medium,Low,Low,None,Medium,None,Low
orleans county,VT,10,Low,None,Low,High,Medium,None,Low,None,Low,None,Low
rutland county,VT,13,Low,None,None,High,Medium,Low,Low,None,Medium,None,High
washington county,VT,10,Low,None,None,High,Medium,None,Low,None,Low,None,Medium
windham county,VT,14,Low,None,Low,High,Medium,Medium,Low,None,Low,None,High
windsor county,VT,13,Low,None,Low,High,Medium,Low,Low,None,Low,None,High
adams county,WA,10,Low,None,Low,Medium,Low,None,Medium,None,Medium,None,Low
asotin county,WA,11,High,None,None,Medium,Low,None,Low,Low,Medium,None,Low
benton county,WA,9,Low,None,Low,Low,Low,None,Medium,None,Medium,None,Low
chelan county,WA,14,High,None,None,High,Low,None,Medium,None,Medium,Medium,Low
clallam county,WA,9,Low,None,None,Low,Low,None,High,None,Medium,None,Low
clark county,WA,10,Low,None,Low,Low,Low,None,Medium,None,Low,None,High
columbia county,WA,12,Medium,None,Low,Medium,Low,None,Medium,Low,Medium,None,Low
cowlitz county,WA,10,Low,None,Low,Low,Medium,None,Medium,None,Low,None,Medium
douglas county,WA,11,Medium,None,Low,Medium,Low,None,Medium,None,Medium,None,Low
ferry county,WA,12,High,None,Low,Medium,Low,None,Low,None,High,None,Low
franklin county,WA,9,Low,None,Low,Low,Low,None,Medium,None,Medium,None,Low
garfield county,WA,10,Medium,None,Low,Medium,Low,None,Low,Low,Low,None,Low
grant county,WA,10,Low,None,Low,Medium,Low,None,Medium,None,Medium,None,Low
grays harbor county,WA,10,Low,None,Low,Low,Medium,None,High,None,Low,None,Low
island county,WA,11,Low,None,None,Low,Low,None,High,None,High,None,Medium
jefferson county,WA,10,Low,None,None,Low,Medium,None,High,None,Medium,None,Low
king county,WA,11,Low,None,Low,Medium,Low,None,Medium,None,Low,Medium,Low
kitsap county,WA,10,Low,None,Low,Low,Low,None,High,None,Medium,None,Low
kittitas county,WA,14,High,None,None,Medium,Medium,None,Medium,None,Medium,Medium,Low
klickitat county,WA,12,High,None,None,Medium,Low,None,Medium,None,Medium,Low,Low
lewis county,WA,11,Low,None,Low,Low,Medium,None,Medium,None,Low,Medium,Low
lincoln county,WA,9,Low,None,Low,Medium,Low,None,Low,None,Medium,None,Low
mason county,WA,8,Low,None,None,Low,Low,None,High,None,Low,None,Low
okanogan county,WA,16,High,None,Low,High,Low,None,Medium,None,High,Medium,Low
pacific county,WA,9,Low,None,Low,Low,Low,None,High,None,Low,None,Low
pend oreille county,WA,12,High,None,Low,High,Low,None,Low,None,Medium,None,Low
pierce county,WA,15,Low,High,Low,High,Low,None,Medium,None,Low,Medium,Low
san juan county,WA,10,Low,None,None,Low,Low,None,High,None,High,None,Low
skagit county,WA,11,Low,None,None,Medium,Low,None,Medium,None,Medium,Medium,Low
skamania county,WA,12,Medium,High,None,Medium,Low,None,Medium,None,Low,None,Low
snohomish county,WA,15,Low,Medium,Low,Medium,Low,None,Medium,None,Medium,Medium,Medium
spokane county,WA,11,Medium,None,Low,Medium,Low,None,Low,None,Medium,None,Medium
stevens county,WA,11,High,None,Low,Medium,Low,None,Low,None,Medium,None,Low
thurston county,WA,14,Medium,None,Low,Low,Low,None,High,None,Low,Medium,High
wahkiakum county,WA,8,Low,None,None,Low,Low,None,High,None,Low,None,Low
walla walla county,WA,11,Low,None,Low,Medium,Low,None,Medium,Low,Medium,None,Low
whatcom county,WA,14,Low,Medium,None,Medium,Low,None,Medium,None,Medium,Medium,Medium
whitman county,WA,9,Low,None,Low,Medium,Low,None,Low,None,Medium,None,Low
yakima county,WA,18,High,Medium,Low,Medium,Medium,None,Medium,None,Medium,Medium,Medium
adams county,WI,13,Low,None,Medium,Medium,Medium,None,Low,None,Medium,None,High
ashland county,WI,9,Low,None,Low,High,Low,None,Low,None,Low,None,Low
barron county,WI,11,Low,None,Medium,High,Low,None,Low,None,Medium,None,Low
bayfield county,WI,9,Low,None,Low,High,Low,None,Low,None,Low,None,Low
brown county,WI,11,Low,None,Medium,Medium,Low,None,Low,None,Low,None,High
buffalo county,WI,12,Low,None,Low,Medium,Medium,None,Low,None,High,None,Medium
burnett county,WI,11,Low,None,Low,High,Low,None,Low,None,Medium,None,Medium
calumet county,WI,13,Low,None,High,Medium,Medium,None,Low,None,Medium,None,Medium
chippewa county,WI,11,Low,None,Medium,Medium,Low,None,Low,None,Medium,None,Medium
clark county,WI,8,Low,None,Low,Medium,Low,None,Low,None,Low,None,Low
columbia county,WI,12,Low,None,Medium,Medium,Medium,None,Low,None,Medium,None,Medium
crawford county,WI,10,Low,None,Low,Medium,Low,None,Low,None,Medium,None,Medium
dane county,WI,13,Low,None,Medium,Medium,Medium,None,Low,None,Medium,None,High
dodge county,WI,13,Low,None,High,Medium,Medium,None,Low,None,Medium,None,Medium
